Customer Key,Location Key,Shipping Key,Product Key,Order Key,Order Date Key,Ship Date Key,Quantity Sold,Total Price
100862,200534,316999,408880,542851,600442,700449,5,39.8295
100888,201152,316999,409272,542852,601259,700315,5,30.6
100427,201607,316999,408964,542853,601115,700325,3,21.942
100231,200118,316999,406529,542854,600220,700501,3,44.865
100241,200175,317000,403764,542855,601016,701417,1,35.49
100908,200316,316999,406870,542856,600568,700243,2,28.84
100111,200755,317000,409877,542857,600762,700293,2,12.96
100665,200000,317001,409320,542858,600188,700031,3,80.88
100001,201704,316999,406623,542859,601186,700597,3,23.832
100065,201474,317001,410326,542860,600386,700636,6,10.56
100469,200675,316999,409447,542861,600833,701133,2,10.368
100414,202377,316999,407224,542862,600838,700333,2,18.264
100039,200123,316999,405032,542863,600966,700113,2,29.6
101282,202734,316999,408601,542864,600298,700392,8,19.584
100914,201968,316999,408838,542865,600340,700209,1,17.208
100995,203277,317001,408916,542866,600686,701189,2,16.02
101467,202714,317001,410327,542867,600356,700376,1,6.828
101573,203701,316999,407507,542868,600540,700033,1,15.75
101018,200162,317000,409757,542869,600460,700014,2,17.1
100186,200896,316999,404918,542870,600984,700948,1,14.391
100179,203345,317001,405781,542871,600653,700825,1,7.353
101489,201841,316999,406080,542872,600084,700053,4,19.008
100366,200726,316999,408736,542873,600796,700053,4,35.2
100031,201417,316999,408498,542874,600009,701392,2,31.76
100373,200890,317003,404578,542875,600749,701302,2,77.24
100646,201198,317004,409141,542876,601145,701100,2,11.44
100230,201325,317004,405871,542877,601320,700694,2,62.72
100490,200307,317004,406438,542878,600808,701294,1,39.6
100673,201101,317004,407361,542879,600449,700129,1,11.712
100992,201403,317004,407292,542880,600702,700728,1,15.324
101024,203319,317003,408568,542881,601166,701383,2,13.32
100056,200074,317004,405051,542882,600491,701424,1,42.15
100464,201234,317004,407547,542883,601174,701011,3,19.665
100614,200102,317004,405939,542884,600697,700892,2,42.66
100218,201267,317005,406494,542885,601050,700942,3,34.47
100189,202154,317004,407741,542886,600334,701098,2,20.58
100844,201746,317004,407201,542887,600200,701102,1,24.54
101090,200292,317004,409607,542888,601113,700901,2,17.46
100756,200643,317004,403704,542889,600189,700363,2,12.6882
100242,200018,317005,403551,542890,600754,700807,3,222.993
100662,201249,317004,405221,542891,600301,700828,2,39.0
100815,201370,317003,407716,542892,600873,700885,1,9.9
100132,200000,317003,409289,542893,600134,700136,2,9.96
100536,200000,317004,409874,542894,600560,700174,5,18.45
100461,203357,317004,408544,542895,600516,700206,2,8.56
100715,201799,317004,408448,542896,600205,700523,3,27.18
100470,200021,317003,407503,542897,600436,700392,2,14.224
100836,200817,317004,408783,542898,601232,700294,3,23.04
100462,200077,317006,409765,542899,601225,701353,3,11.736
100427,202283,317004,410229,542900,600110,700514,5,14.7
100868,200000,317004,410002,542901,600264,701096,6,26.88
100318,200028,317004,407192,542902,600672,700311,4,37.52
100441,200028,317004,404519,542903,600194,700147,1,36.24
100504,202900,317004,409181,542904,600719,700495,2,26.4
100784,203127,317004,406427,542905,600886,700239,1,24.381
101436,201543,317004,409537,542906,600297,700242,1,16.836
100794,200487,317004,409653,542907,600378,700321,2,25.74
101556,200083,317003,409332,542908,600576,701074,1,13.86
101128,203327,317004,405275,542909,600695,700640,1,25.173
101038,203508,317006,410077,542910,600382,701048,8,33.48
100816,201098,317004,410328,542911,600338,700338,2,16.32
101534,201605,317004,410329,542912,600181,701169,2,21.6
101521,202348,317004,405893,542913,600721,700731,1,11.184
101243,200968,317004,408511,542914,600132,700553,2,46.08
100961,201324,317004,407030,542915,601051,700875,3,15.948
101113,200198,317007,409095,542916,600727,700779,1,9.6
100920,200030,317008,407405,542917,600743,700109,3,29.376
100479,202760,317008,404430,542918,600584,700404,1,28.35
100033,203721,317008,408677,542919,600917,700149,3,22.05
100451,200374,317009,405736,542920,600262,700269,2,12.9
100802,200950,317008,406717,542921,600360,701076,2,15.57
100555,202003,317008,404095,542922,600889,701004,2,38.76
100878,201090,317009,406088,542923,600644,700764,2,22.14
100221,201608,317007,403963,542924,600596,700326,1,29.55
100039,200355,317007,410330,542925,600363,701017,3,15.048
100594,200686,317008,403197,542926,600635,701319,1,26.4
100146,200202,317007,406839,542927,601307,700636,3,38.1717
100002,200002,317009,403602,542928,600002,700002,1,27.27
100063,200586,317008,407616,542929,600967,700700,2,22.788
100664,200211,317009,410331,542930,601270,701363,2,11.8524
100443,201012,317007,408066,542931,600466,700474,2,10.56
100288,200234,317008,410332,542932,600149,700152,2,24.0
100817,200734,317008,407381,542933,600567,700370,5,23.56
100612,200255,317008,408177,542934,600243,700249,2,27.056
100450,200739,317009,410333,542935,600135,700915,2,7.104
100085,202100,317008,408358,542936,600052,700494,2,17.568
100852,200167,317008,406128,542937,600710,700709,1,14.98
100188,201539,317007,410260,542938,600290,700018,7,15.47
100853,200028,317009,409038,542939,600671,700687,2,12.96
100518,200021,317008,409609,542940,600571,700970,2,15.984
100225,202162,317008,408832,542941,601207,700694,4,23.68
100902,200028,317009,409424,542942,600868,701363,2,7.184
100009,201520,317009,408353,542943,600754,700130,2,11.68
100746,202546,317008,410224,542944,600934,700186,7,24.472
100159,200751,317007,409647,542945,600571,700574,4,15.92
101038,200425,317008,408251,542946,600008,700455,2,33.18
101329,201308,317008,406581,542947,600123,701109,1,14.19
101454,200183,317007,407922,542948,600446,700548,4,31.44
101103,200183,317007,409991,542949,601303,700845,4,23.16
101460,201426,317008,408682,542950,600042,700464,1,11.46
101378,200659,317007,407906,542951,600420,700426,1,16.68
101281,200217,317007,409013,542952,600548,701099,2,35.184
100509,200540,317008,410334,542953,600213,701411,4,26.52
100548,200559,317008,409653,542954,601044,701108,2,25.74
100829,201855,317010,409757,542955,600218,700132,1,8.55
101095,202762,317008,408895,542956,600266,700789,4,33.48
101041,200478,317008,401485,542957,601136,700152,1,16.032
101128,200783,317008,405739,542958,600205,700042,1,16.29
101514,200527,317008,406559,542959,600511,700173,1,23.46
101306,202454,317008,410132,542960,600573,700456,1,11.91
100875,202840,317008,403921,542961,600048,700986,2,39.906
101549,201834,317008,405837,542962,600205,700210,2,39.552
101522,201878,317008,406133,542963,600552,701177,4,57.096
100007,201953,317008,407004,542964,600388,700649,3,35.136
100268,201324,317007,403316,542965,600694,700371,2,38.808
100061,200858,317007,408977,542966,600361,701292,4,21.216
100416,200196,317008,409215,542967,600356,700034,2,19.32
100319,200205,317008,408245,542968,600569,700346,2,22.04
100759,201003,317008,410152,542969,601168,701112,6,33.6
100427,200858,317007,406153,542970,600444,700152,2,10.992
100122,203237,317008,408507,542971,600437,700623,4,17.52
100501,202708,317008,403875,542972,600498,701400,2,38.784
100592,200454,317008,407068,542973,600660,700223,2,17.48
100043,200512,317011,403333,542974,600574,701004,1,23.148
100297,201405,317011,405914,542975,600356,700786,2,13.656
100567,200309,317011,408462,542976,600667,700682,4,30.288
101264,200420,317011,407442,542977,600309,701215,5,27.76
100273,201587,317011,409513,542978,600458,700056,3,15.6
100468,200248,317011,408329,542979,600682,700802,3,32.22
100571,201067,317012,408994,542980,600258,700132,4,24.48
101003,203498,317011,403498,542981,600443,700255,6,285.66
100669,200204,317012,406302,542982,601351,701420,2,21.06
100078,200770,317011,410335,542983,600560,700818,3,26.1
100247,201388,317011,406422,542984,601083,701052,2,18.66
100161,200406,317011,406843,542985,600291,700293,5,52.1655
100389,200114,317011,405409,542986,600555,701039,2,14.5644
100626,200229,317011,408766,542987,601233,700572,2,20.16
100229,200084,317011,407080,542988,600418,700247,3,29.1555
100473,200001,317011,407627,542989,601144,701307,4,57.456
100555,200011,317012,404770,542990,600268,700275,1,13.86
100066,201146,317011,409116,542991,600558,700069,2,17.7126
100275,200000,317013,410336,542992,600853,700296,2,9.82
100126,200167,317013,410294,542993,600780,700319,4,7.04
100568,200115,317011,407908,542994,600538,701265,1,16.99
100358,200028,317011,408190,542995,600847,701064,2,10.56
100569,203689,317011,407565,542996,600224,700124,4,25.2
100135,200437,317011,408212,542997,600580,700899,2,25.488
100899,200000,317011,407283,542998,600353,700356,1,23.65
100346,200167,317011,408671,542999,600356,701308,2,39.88
100060,201478,317011,405491,543000,600495,700221,3,25.86
100266,202689,317011,406284,543001,600685,700427,1,20.916
100522,200482,317011,410287,543002,600524,700231,1,10.92
101225,200479,317012,404258,543003,601014,701105,1,30.744
101531,200478,317011,408601,543004,600044,700256,8,19.584
101345,200951,317014,409098,543005,600323,701322,1,16.8
100649,202674,317011,409703,543006,600251,701043,6,31.824
101357,200526,317011,406031,543007,600217,700018,1,35.37
101051,201575,317011,404514,543008,601302,700427,1,25.05
100832,201415,317011,410337,543009,601355,700622,1,14.94
101438,200914,317011,405286,543010,600349,700576,1,30.48
101154,201098,317011,406679,543011,601080,701189,1,18.66
101146,202259,317011,404893,543012,600432,700381,1,21.366
101377,200478,317013,405601,543013,600819,701274,1,32.22
101489,201841,317011,409510,543014,600084,700053,1,12.663
100726,202206,317011,409271,543015,601103,701191,2,12.44
100235,201857,317011,404311,543016,600600,701403,3,18.96
100561,201060,317011,408328,543017,600505,700606,3,26.1
100108,200226,317015,408669,543018,600666,700681,2,22.8
100617,200025,317015,405681,543019,600039,700448,1,38.74
100442,201864,317015,408745,543020,600260,701137,3,22.92
100424,201362,317015,405988,543021,600884,700005,2,18.84
100962,202496,317016,408183,543022,601212,700984,2,16.14
100902,200347,317015,407086,543023,600630,701360,4,26.88
100235,200268,317015,406384,543024,600747,700004,2,30.3
100732,202750,317016,408716,543025,600883,700724,1,13.11
100702,200679,317015,407823,543026,601157,700175,4,41.4
100474,200943,317017,405878,543027,600291,701429,2,56.46
100264,203722,317015,408189,543028,601061,700386,2,22.74
100458,200623,317015,409849,543029,600273,700274,3,31.23
100776,200068,317018,409227,543030,601195,701416,2,23.976
101003,201234,317015,410338,543031,601032,701095,3,21.735
100141,200793,317015,401583,543032,600618,700796,5,244.65
100540,201348,317015,406309,543033,600626,700025,2,25.542
100308,200410,317015,403593,543034,600051,700920,1,24.7008
100187,200159,317017,407650,543035,600166,700168,2,21.84
100473,201371,317015,406018,543036,600632,701371,3,31.995
100329,200586,317018,410339,543037,600432,700656,3,40.446
100130,200211,317017,403397,543038,600064,700077,2,65.7438
100815,200913,317015,410340,543039,600573,700456,6,30.132
100979,200817,317015,405695,543040,600764,700028,1,12.992
100256,200167,317016,409964,543041,600818,701157,2,6.3
100008,201203,317015,408224,543042,600075,700236,7,38.864
100003,200817,317015,408027,543043,600769,700697,5,16.74
100452,200051,317015,408894,543044,600063,700604,3,22.77
100898,201787,317015,409345,543045,601277,701035,3,15.528
100824,200021,317016,408817,543046,601391,700928,4,16.0
100126,202958,317015,409980,543047,600916,701032,1,26.72
100890,200028,317018,410341,543048,600032,700525,4,6.72
100195,200028,317015,410293,543049,601152,700499,7,18.69
101142,200598,317016,405466,543050,601017,700918,1,43.95
101314,203441,317015,407970,543051,600016,700774,1,14.61
101436,201543,317015,405773,543052,600297,700242,1,23.532
101385,202803,317017,409865,543053,600752,700762,4,18.36
101236,200315,317015,403290,543054,600406,700896,1,30.21
101027,203600,317015,404497,543055,600901,700212,1,26.43
100986,201886,317017,409791,543056,600454,700932,2,8.76
101528,202147,317015,404544,543057,600676,700155,1,55.74
101465,201622,317016,407647,543058,600478,700412,1,14.55
101513,200896,317015,404640,543059,600264,701096,1,13.896
100833,200719,317015,407005,543060,600744,700755,2,19.056
100361,201167,317015,405383,543061,600761,700906,1,29.1
100380,202021,317016,410342,543062,600616,700851,3,23.592
100667,200512,317016,402781,543063,601270,700941,2,27.72
100399,201772,317015,406874,543064,600401,700318,2,36.28
100311,200557,317017,407666,543065,600538,701420,3,27.66
101138,200593,317015,407025,543066,600338,700929,1,19.84
100901,200030,317017,406361,543067,600516,700037,2,18.784
100387,200379,317019,410343,543068,600405,700372,3,7.98
100728,200512,317020,405015,543069,600774,700075,1,35.712
100511,200418,317021,408550,543070,600080,700072,1,9.2
100121,201284,317020,407950,543071,600681,700451,3,25.14
100304,200093,317020,405951,543072,600372,700612,2,17.2
100545,200071,317020,409039,543073,600676,700155,4,27.36
100268,200459,317020,404821,543074,600554,701084,3,33.21
100001,201130,317020,410054,543075,600179,700184,2,16.74
100672,200204,317022,407290,543076,600043,700046,2,22.68
100106,202455,317021,406959,543077,600394,700384,1,14.64
100998,200644,317020,408973,543078,600023,700480,2,16.32
100556,200139,317019,408302,543079,600872,700437,1,11.13
100056,201201,317020,409237,543080,600374,700307,4,28.08
100182,201348,317020,404828,543081,600705,700184,2,66.852
100191,200005,317020,407731,543082,600584,700586,5,27.135
100811,200225,317020,405746,543083,600940,700178,2,56.52
100206,200508,317021,410344,543084,600352,700355,3,13.5468
100771,200154,317019,405159,543085,600315,700566,2,18.522
100136,200091,317020,406426,543086,600833,701133,2,26.946
100591,200051,317020,402923,543087,601194,700471,1,107.984
100753,200544,317020,405364,543088,601249,700164,2,47.984
100799,200167,317020,409202,543089,600528,700219,6,25.824
100370,201279,317020,408712,543090,600388,700954,6,16.752
100088,200028,317020,409943,543091,600045,701123,5,23.24
100704,200077,317020,407408,543092,600624,700776,2,32.544
100080,200028,317021,405265,543093,601084,700441,2,52.76
100621,201798,317020,405803,543094,600287,700803,2,30.08
100468,200610,317020,409296,543095,600066,700635,2,26.96
100640,200075,317020,407970,543096,600959,701080,1,14.61
101258,200004,317020,407009,543097,600269,700986,1,20.13
101066,201785,317021,403172,543098,601211,700802,1,33.03
100952,201142,317021,406122,543099,600991,700962,1,23.52
101460,202680,317020,401872,543100,600313,701169,2,167.76
100116,200574,317020,409115,543101,600377,700681,5,51.1
100183,200344,317023,407820,543102,600500,700942,1,20.18
100201,200512,317023,406123,543103,600164,700211,2,10.944
100553,200030,317023,408333,543104,600842,700395,2,21.312
100595,200842,317023,405889,543105,600189,700696,2,31.35
100380,201128,317024,405377,543106,600214,700218,2,11.4
100274,200622,317023,406155,543107,600552,700601,2,30.96
100967,201911,317023,408909,543108,600709,700390,4,39.0
100102,201524,317023,405676,543109,600016,700320,3,28.53
100219,201109,317023,404795,543110,600058,701025,1,22.14
100275,200943,317023,406768,543111,600473,700115,2,38.28
100275,200943,317023,405998,543112,600473,700115,3,40.95
100124,200265,317023,403892,543113,600370,700895,2,27.0
100162,200211,317024,409048,543114,600534,700544,3,162.1737
100058,200811,317023,408446,543115,600381,700383,1,12.609
100610,200141,317023,407781,543116,600698,700011,2,14.7234
100531,202357,317024,406659,543117,600058,700061,2,31.152
100615,201264,317023,407780,543118,600228,701076,2,31.14
100740,201679,317024,409788,543119,600306,700688,5,35.25
100234,200680,317025,407278,543120,600403,700315,1,12.402
100890,200961,317024,409138,543121,600291,701151,2,34.02
100427,200055,317023,408229,543122,600077,700063,3,40.32
100063,200114,317023,408259,543123,600900,701311,3,18.5553
100443,201012,317024,406378,543124,600466,700474,2,13.44
100257,200485,317025,405858,543125,600224,700645,5,64.8
100330,200005,317023,408956,543126,600129,700396,1,40.338
101005,200167,317024,408398,543127,600529,700859,2,8.56
100921,200175,317025,410279,543128,600894,700904,9,21.456
100088,200175,317024,410345,543129,600774,700075,7,19.096
100883,200077,317023,409297,543130,601244,701339,4,25.472
100221,200854,317023,407644,543131,600768,700022,2,20.86
100809,202258,317023,408120,543132,600884,700818,4,38.088
100350,200165,317023,406623,543133,601091,701170,5,49.65
101004,200051,317023,409183,543134,600686,700961,3,11.22
100624,200130,317023,410346,543135,601181,700666,8,35.712
100285,202165,317023,409593,543136,600730,700740,3,14.352
100013,200051,317023,409580,543137,600149,700152,3,18.24
100114,203723,317023,406925,543138,600082,700050,2,67.98
100340,201847,317023,409543,543139,600925,700139,3,19.242
100568,202214,317023,409159,543140,600672,700198,1,13.592
100242,200051,317024,409396,543141,601182,700709,4,26.2
100920,200130,317024,409449,543142,601270,700941,7,33.488
100077,200578,317023,408413,543143,600534,700677,1,12.28
100293,200028,317023,410347,543144,600088,700304,9,37.17
100479,200000,317025,408339,543145,600180,700753,2,9.96
100873,200000,317023,408757,543146,600979,700053,4,35.52
101227,201968,317024,404899,543147,601050,700770,1,20.148
100755,200315,317024,408441,543148,600700,700783,1,29.91
100850,200972,317023,408288,543149,600064,700236,2,22.08
100711,200559,317024,409623,543150,601035,701334,1,23.7
101497,200695,317023,409915,543151,600312,700732,2,22.14
101523,200004,317024,410018,543152,600793,701016,2,18.66
101331,200968,317023,407138,543153,600767,700556,4,75.24
100362,201229,317023,403682,543154,600331,700329,1,27.0
100245,200818,317023,404858,543155,600471,701025,2,15.858
101522,201878,317023,404410,543156,600552,701177,1,28.188
101400,201568,317023,410327,543157,600795,701327,1,17.07
100658,200828,317024,407099,543158,600516,700235,3,38.28
100204,200846,317023,408706,543159,601037,701330,2,17.52
100652,202778,317023,406410,543160,601161,700493,2,19.04
101077,200797,317023,408352,543161,601189,700984,3,22.716
100061,200189,317024,407252,543162,601193,700989,4,24.384
101000,201167,317023,407702,543163,600803,700849,1,10.02
100065,201530,317026,408295,543164,600372,700213,2,15.96
100269,200644,317026,405817,543165,600778,700779,1,17.46
100149,202968,317026,408304,543166,600034,701128,4,24.72
100777,201629,317027,405274,543167,600283,701085,1,15.48
100537,200950,317026,405662,543168,601250,701177,5,34.2
100139,200071,317026,406452,543169,600255,701162,3,42.48
100730,203096,317027,409849,543170,600239,700133,3,15.615
100238,200129,317026,402832,543171,600327,700066,2,59.22
100339,201334,317026,408551,543172,600860,700857,2,13.14
100178,200285,317026,408104,543173,600832,700563,3,39.87
100918,203724,317026,408410,543174,600048,700986,1,19.89
100032,203586,317026,405371,543175,600172,700638,1,23.01
100163,200001,317026,404743,543176,600188,701332,1,26.649
100477,201449,317026,409615,543177,600103,700280,2,15.984
100113,200946,317027,410348,543178,600638,700650,2,27.864
100025,200777,317027,407658,543179,600739,700190,1,13.184
100205,200167,317026,409670,543180,600320,700389,3,10.86
100152,200167,317026,409005,543181,601076,701101,3,12.84
100002,200021,317026,407482,543182,600273,700319,5,23.12
100405,200028,317028,409424,543183,600074,700021,2,7.184
100196,200000,317026,409392,543184,600199,700272,3,17.04
100082,202679,317026,409847,543185,600502,701357,6,19.68
100773,200000,317026,408242,543186,601097,701326,3,17.94
100927,201860,317026,410349,543187,600950,700000,6,23.136
101109,200167,317026,408899,543188,601203,701400,4,25.92
100368,200076,317026,409041,543189,600154,700361,1,17.3
100896,201296,317028,410238,543190,601059,700327,2,12.96
100129,202116,317026,406054,543191,600986,700941,4,66.96
100176,200155,317028,409987,543192,601036,701338,2,14.56
100316,202259,317026,401825,543193,601054,700013,1,37.827
100744,200818,317027,406778,543194,600291,700341,2,20.952
101327,200372,317026,405018,543195,600930,700493,1,29.28
101561,202540,317028,405760,543196,601114,700909,1,18.99
101234,200217,317028,409865,543197,600388,701006,2,12.24
100491,200080,317027,409581,543198,600490,700501,6,40.14
101352,202824,317026,405913,543199,600091,700130,1,29.55
101256,200896,317026,405313,543200,600660,700579,2,17.694
101112,200587,317026,408895,543201,600913,701026,2,16.74
101341,203157,317026,407935,543202,600113,701033,1,14.64
101033,201273,317026,406764,543203,600397,700965,1,17.97
100201,200512,317026,410350,543204,600164,700211,3,13.284
100811,200729,317027,406476,543205,600151,701354,2,38.96
100621,203717,317027,408324,543206,600064,700461,1,19.74
100489,200916,317026,406310,543207,600421,701001,4,40.8
100653,200025,317026,406861,543208,600412,701044,1,18.22
100879,201214,317029,406153,543209,600181,701169,2,18.32
101084,202260,317029,404351,543210,600935,700757,3,37.86
100554,201257,317029,408713,543211,601051,700135,2,16.92
100287,202240,317030,404672,543212,600583,700494,7,221.34
100490,202303,317029,407087,543213,600196,700654,1,14.01
100731,202114,317029,405180,543214,601234,700587,1,11.235
100028,202608,317029,409089,543215,601168,700198,2,19.332
100239,201880,317029,408116,543216,601075,701093,2,21.06
100951,201001,317029,405858,543217,601029,700719,2,12.96
100230,201770,317029,410351,543218,600436,700392,1,11.52
100372,201264,317029,406571,543219,600054,700395,1,15.54
100280,200528,317029,406952,543220,600416,700423,3,21.78
100208,200153,317030,408616,543221,600516,700016,2,11.4
100624,202090,317029,410352,543222,600921,700405,2,74.592
100041,200006,317029,410353,543223,600271,700426,2,15.06
100511,200077,317029,409617,543224,600517,700082,2,15.76
100783,200848,317030,407480,543225,600434,700855,5,15.66
100670,200051,317031,410035,543226,600834,700956,2,7.38
100611,200000,317029,409867,543227,600626,700569,6,18.9
100411,201742,317029,401400,543228,600116,700766,3,662.88
100650,201445,317032,410354,543229,600442,700422,3,8.904
100720,202865,317029,408764,543230,600599,701251,2,19.96
100750,200028,317029,407928,543231,600559,700561,2,20.96
100129,202798,317029,405317,543232,601116,700430,2,45.248
101062,200316,317032,408456,543233,600742,700882,6,29.46
100269,200021,317029,400560,543234,600838,700333,2,143.128
100350,200477,317030,410355,543235,600170,700528,2,4.36
100513,201727,317029,408258,543236,600922,701358,2,18.96
101347,200773,317029,408595,543237,600346,700954,4,19.56
100915,201367,317032,410356,543238,600644,700764,2,21.18
100970,200818,317030,406372,543239,600829,700836,2,5.364
101036,200527,317029,407036,543240,601099,700353,1,27.27
100415,200478,317029,404066,543241,601251,701168,1,18.84
101262,200276,317029,410357,543242,600170,700065,1,11.19
101012,202259,317029,401242,543243,600327,700066,1,42.273
100807,200557,317029,404848,543244,600088,700088,2,17.48
100345,200216,317029,410358,543245,601061,700190,4,28.96
100724,200323,317029,410305,543246,600571,700553,4,20.88
100721,200189,317030,407288,543247,600243,700535,3,22.788
100156,200948,317029,409816,543248,600626,700734,2,18.12
100334,200196,317029,404730,543249,600142,700146,3,50.28
100238,200330,317029,405906,543250,601142,700497,2,20.16
100647,200885,317029,410359,543251,601180,700795,3,14.688
100453,202655,317029,403993,543252,600754,700144,1,32.26
100623,200512,317033,407075,543253,600229,700815,3,27.648
100670,202326,317033,407557,543254,600097,700556,2,17.84
100358,200312,317033,404351,543255,600834,700625,2,25.24
100349,201362,317033,409538,543256,600040,700542,4,21.456
100813,201204,317034,410272,543257,601016,701027,5,18.24
100332,200376,317033,410037,543258,600989,700530,7,36.68
100380,201052,317033,408393,543259,600914,700337,4,35.584
100565,200895,317035,408110,543260,600526,700796,3,23.1
100069,200842,317036,410335,543261,600005,700818,5,21.75
100430,201992,317033,408678,543262,600298,700216,5,33.3
100815,203092,317036,406989,543263,600392,700389,3,13.32
100302,200145,317034,409966,543264,600744,700898,1,13.59
100674,201236,317033,406769,543265,600834,700720,2,31.32
100505,201007,317033,405598,543266,600865,700387,1,19.2
100604,201334,317033,404261,543267,600383,701327,3,50.13
100854,203274,317034,404639,543268,601009,700797,1,14.955
100049,203079,317033,406502,543269,600174,700569,2,15.75
100896,200498,317033,408189,543270,600636,700742,1,11.37
100539,201217,317033,405793,543271,600587,700793,3,24.48
101026,200601,317033,405060,543272,600297,700242,3,46.53
100483,202851,317033,410330,543273,601008,701439,4,19.3344
101024,201637,317033,405901,543274,601399,700012,2,77.04
100143,200974,317033,405117,543275,600007,700007,1,18.9
100003,202792,317033,406803,543276,601143,700021,2,32.28
100858,201638,317034,408446,543277,600531,700542,1,14.01
100330,200138,317033,408504,543278,601192,701444,4,24.5496
100707,201359,317033,402260,543279,601157,700475,1,29.99
100252,200441,317033,402229,543280,600352,700543,2,78.8528
100003,203380,317033,409396,543281,600128,700847,5,32.75
100371,202116,317033,409798,543282,600041,700996,3,19.44
100727,200175,317033,407460,543283,600272,700674,2,10.848
100366,201999,317033,407646,543284,600356,700420,3,39.072
100005,200806,317033,409878,543285,600477,701373,3,19.008
100848,200165,317033,404766,543286,600291,700293,2,16.78
100210,200457,317033,409442,543287,601057,701344,5,23.48
100647,200051,317033,407155,543288,600272,700422,3,27.93
100401,203627,317033,408743,543289,600099,700298,4,21.12
100273,200244,317033,410011,543290,600277,700283,7,34.37
100305,200077,317033,403931,543291,600737,700285,1,21.184
100033,200051,317033,409942,543292,600500,700942,4,13.216
100980,200106,317033,410360,543293,600570,701124,3,14.67
100844,201803,317033,408058,543294,601273,700197,2,18.96
100739,200255,317033,406095,543295,600778,700779,4,16.784
100365,200136,317033,405781,543296,600856,700537,1,24.51
100193,200080,317033,410361,543297,600084,700577,1,16.71
101203,200049,317033,408873,543298,601189,700540,2,13.98
100316,202259,317033,403790,543299,601054,700013,1,40.248
100950,200695,317033,404739,543300,600250,700077,1,31.17
101531,200395,317033,408873,543301,600541,700309,2,13.98
101207,200559,317035,406581,543302,601167,700851,1,14.19
101188,201810,317033,410231,543303,600017,701179,4,19.2
101480,202844,317033,410362,543304,600040,700542,2,22.26
101205,203324,317034,405414,543305,600938,700807,1,9.585
101036,200527,317033,406750,543306,601099,700353,1,28.41
100910,201436,317036,404901,543307,600744,700898,10,282.6
101054,203185,317033,408091,543308,601096,700669,1,27.33
101377,200183,317033,408477,543309,601244,701084,1,9.69
101345,200972,317033,407606,543310,600352,700543,1,23.79
100906,201729,317033,407159,543311,600735,700746,3,21.54
100618,200858,317033,407260,543312,600340,700358,2,21.42
100677,200376,317033,409870,543313,600273,700360,6,35.04
101048,201101,317033,406202,543314,600338,700343,3,20.484
100287,200205,317033,402424,543315,600202,700099,6,456.96
100955,203164,317033,408710,543316,600397,700965,3,22.5
100511,200376,317033,407663,543317,600560,700174,1,16.86
100106,201298,317037,409409,543318,600698,700912,2,18.28
100557,201935,317038,410363,543319,600068,700071,12,23.328
100728,200592,317037,409215,543320,600767,700407,3,23.184
101084,203725,317037,409365,543321,600697,700321,3,14.4
100167,201387,317037,409676,543322,601164,700678,3,18.45
100741,200068,317037,405874,543323,600584,700415,1,15.363
100468,202376,317037,407802,543324,600559,700561,3,30.618
100093,200699,317037,406608,543325,600424,700006,2,25.8
100488,202312,317037,405805,543326,600058,701025,2,17.01
100804,202308,317037,407661,543327,600353,700649,2,21.72
100357,200114,317037,404781,543328,600168,700339,2,23.2458
100072,200067,317038,407809,543329,600069,700058,1,7.4094
100006,202851,317038,408851,543330,600123,700137,2,7.5198
100123,200114,317037,408633,543331,600890,700951,4,23.3064
100378,200079,317037,409194,543332,600377,700380,4,22.4508
100022,201561,317038,406803,543333,601002,701087,6,96.84
100478,202593,317037,408502,543334,601218,701433,2,19.38
100896,200138,317037,406660,543335,601077,701149,2,26.5848
100283,203726,317037,410364,543336,601031,701425,3,27.36
100802,200053,317037,405206,543337,600242,701118,4,122.148
100564,200105,317037,406815,543338,600057,700013,2,25.488
100003,202792,317037,405214,543339,601143,700021,2,53.4
100971,200167,317037,404979,543340,601114,701198,1,21.39
100167,202160,317037,405648,543341,601095,701299,3,20.016
100740,200000,317037,409675,543342,601096,700075,3,14.352
100848,200077,317037,408564,543343,600907,700017,2,17.024
100190,201484,317037,405199,543344,600056,700950,2,43.872
100073,200390,317039,406975,543345,600064,700461,2,15.992
100332,200241,317039,410236,543346,600258,700808,3,16.2
100880,200028,317037,410276,543347,601074,700022,6,18.288
100411,200167,317037,408176,543348,600202,700556,4,21.792
100279,200537,317037,409495,543349,600046,700406,1,13.98
100371,200000,317037,409374,543350,601054,700679,3,17.94
100609,202139,317037,410365,543351,600289,700240,3,19.152
100806,200457,317039,408474,543352,600807,700160,3,20.808
100622,200051,317037,410313,543353,600537,700452,3,30.18
100959,200077,317037,409472,543354,601203,700777,2,32.448
100807,201203,317037,410080,543355,600170,700065,9,19.728
100517,201685,317037,409784,543356,600158,700787,3,14.94
101058,202087,317037,408506,543357,601104,700714,2,20.64
101484,202029,317037,406714,543358,600381,700792,1,16.65
101022,201327,317039,408895,543359,600448,700859,1,8.37
101338,203665,317037,404808,543360,600320,700892,2,27.288
100203,200510,317037,402959,543361,601273,700942,1,20.124
101237,202580,317037,410366,543362,600262,700477,1,19.5
101559,203727,317037,405102,543363,601033,701383,1,48.93
101300,200896,317037,404739,543364,600280,700821,2,18.702
101065,200494,317037,407840,543365,600407,700812,4,47.4
